home_zid,work_zid,customers_cnt
54,71,90
54,72,43
54,73,84
54,74,251
54,75,41
54,76,237
54,77,10
54,78,19
54,79,33
54,80,210
54,81,3
54,82,45
54,83,40
54,84,22
54,85,337
54,86,198
54,87,40
54,88,182
54,89,87
54,90,2
54,91,48
54,92,69
54,93,19
54,94,67
54,95,70
54,96,37
54,97,25
54,98,34
54,99,149
54,100,10
54,101,17
54,102,28
54,103,77
54,104,4
54,105,53
54,106,88
54,107,10
54,108,20
54,109,46
54,110,4
54,111,1
54,112,27
54,113,21
54,114,42
54,115,6
54,116,31
54,117,14
54,118,7
54,119,12
54,120,4
54,121,5
54,122,5
54,123,1
54,125,1
54,197,1
54,198,3
54,213,3
54,219,5
54,227,2
54,228,6
54,232,3
54,235,8
54,238,19
54,246,5
54,248,1
54,249,20
54,250,9
54,264,0
54,271,4
54,272,3
54,276,1
55,-2,870
55,-1,23379
55,1,1
55,3,59
55,4,4
55,5,874
55,7,1
55,9,13
55,10,19
55,11,1
55,12,4
55,13,16
55,14,0
55,15,40
55,16,40
55,17,56
55,18,5
55,19,11
55,20,21
55,21,36
55,22,27
55,23,81
55,24,93
55,25,48
55,26,43
55,27,40
55,28,114
55,29,16
55,30,99
55,31,56
55,32,113
55,33,44
55,34,23
55,35,7
55,36,34
55,37,118
55,38,8
55,39,190
55,40,41
55,41,42
55,42,334
55,43,62
55,44,472
55,45,8
55,46,38
55,47,27
55,48,661
55,49,47
55,50,233
55,51,2
55,52,23
55,53,732
55,54,42
55,55,4900
55,56,60
55,57,15
55,58,12
55,59,11
55,60,65
55,61,95
55,62,11
55,63,564
55,64,17
55,65,34
55,66,691
55,67,139
55,68,29
55,69,303
55,70,110
55,71,76
55,72,26
55,73,14
55,74,273
55,75,45
55,76,205
55,77,6
55,78,10
55,79,10
55,80,267
55,81,10
55,82,5
55,83,64
55,84,23
55,85,333
55,86,197
55,87,20
55,88,223
55,89,63
55,90,7
55,91,17
55,92,95
55,93,36
55,94,42
55,95,72
55,96,8
55,97,27
55,98,12
55,99,91
55,100,10
55,101,13
55,102,4
55,103,48
55,104,1
55,105,43
55,106,90
55,107,12
55,108,21
55,109,30
55,110,1
55,111,4
55,112,18
55,113,7
55,114,39
55,115,5
55,116,7
55,117,5
55,118,4
55,119,13
55,120,9
55,121,4
55,122,2
55,123,1
55,125,0
55,187,1
55,197,1
55,198,2
55,213,0
55,216,0
55,219,0
55,227,6
55,228,3
55,232,0
55,235,1
55,238,31
55,246,1
55,247,3
55,248,3
55,249,25
55,264,1
55,272,3
55,276,1
56,-2,1033
56,-1,41862
56,2,0
56,3,125
56,4,0
56,5,141
56,7,15
56,9,208
56,10,53
56,11,22
56,12,0
56,13,12
56,14,6
56,15,51
56,16,35
56,17,129
56,18,13
56,19,68
56,20,20
56,21,23
56,22,13
56,23,58
56,24,113
56,25,135
56,26,120
56,27,25
56,28,67
56,29,53
56,30,99
56,31,291
56,32,93
56,33,19
56,34,113
56,35,24
56,36,248
56,37,61
56,38,150
56,39,565
56,40,23
56,41,304
56,42,225
56,43,39
56,44,981
56,45,3
56,46,17
56,47,993
56,48,91
56,49,871
56,50,711
56,51,32
56,52,19
56,53,214
56,54,17
56,55,106
56,56,8691
56,57,115
56,58,8
56,59,59
56,60,38
56,61,169
56,62,47
56,63,110
56,64,76
56,65,15
56,66,969
56,67,616
56,68,755
56,69,802
56,70,116
56,71,660
56,72,33
56,73,17
56,74,127
56,75,221
56,76,394
56,77,16
56,78,57
56,79,14
56,80,819
56,81,17
56,82,20
56,83,181
56,84,90
56,85,669
56,86,380
56,87,31
56,88,453
56,89,85
56,90,30
56,91,25
56,92,117
56,93,47
56,94,127
56,95,126
56,96,11
56,97,36
56,98,16
56,99,234
56,100,34
56,101,27
56,102,14
56,103,116
56,104,9
56,105,92
56,106,139
56,107,33
56,108,67
56,109,94
56,110,16
56,111,10
56,112,22
56,113,7
56,114,34
56,115,9
56,116,29
56,117,9
56,118,35
56,119,15
56,120,7
56,121,6
56,122,4
56,123,2
56,124,1
56,125,7
56,187,2
56,197,6
56,198,0
56,213,4
56,216,12
56,219,12
56,227,10
56,228,8
56,232,0
56,235,28
56,238,129
56,242,2
56,246,12
56,247,9
56,248,5
56,249,145
56,250,10
56,264,16
56,271,13
56,272,44
56,276,5
57,-2,1475
57,-1,52668
57,1,2
57,3,122
57,4,2
57,5,172
57,6,3
57,7,26
57,9,108
57,10,67
57,11,15
57,12,4
57,13,26
57,14,0
57,15,57
57,16,46
57,17,104
57,18,27
57,19,91
57,20,36
57,21,32
57,22,29
57,23,74
57,24,106
57,25,141
57,26,104
57,27,25
57,28,89
57,29,50
57,30,125
57,31,217
57,32,97
57,33,35
57,34,102
57,35,42
57,36,320
57,37,83
57,38,562
57,39,440
57,40,18
57,41,530
57,42,282
57,43,54
57,44,867
57,45,10
57,46,17
57,47,274
57,48,104
57,49,1448
57,50,556
57,51,46
57,52,11
57,53,243
57,54,25
57,55,170
57,56,453
57,57,7427
57,58,26
57,59,210
57,60,98
57,61,202
57,62,164
57,63,152
57,64,638
57,65,29
57,66,1061
57,67,396
57,68,657
57,69,985
57,70,150
57,71,400
57,72,31
57,73,19
57,74,178
57,75,1086
57,76,366
57,77,80
57,78,150
57,79,17
57,80,637
57,81,13
57,82,8
57,83,423
57,84,213
57,85,673
57,86,414
57,87,25
57,88,488
57,89,64
57,90,61
57,91,26
57,92,108
57,93,143
57,94,138
57,95,182
57,96,9
57,97,17
57,98,25
57,99,266
57,100,42
57,101,66
57,102,3
57,103,166
57,104,38
57,105,73
57,106,135
57,107,56
57,108,53
57,109,95
57,110,25
57,111,15
57,112,52
57,113,8
57,114,49
57,115,6
57,116,46
57,117,6
57,118,38
57,119,39
57,120,4
57,121,11
57,122,2
57,123,4
57,124,1
57,125,3
57,187,7
57,197,2
57,198,3
57,213,8
57,216,8
57,219,15
57,227,6
57,228,24
57,232,1
57,235,3
57,238,116
57,242,2
57,246,6
57,247,9
57,248,3
57,249,159
57,250,14
57,264,29
57,271,21
57,272,59
57,276,12
58,-2,1054
58,-1,29204
58,1,1
58,2,4
58,3,38
58,4,4
58,5,101
58,6,1
58,7,6
58,8,1
58,9,5
58,10,41
58,11,3
58,12,0
58,13,19
58,14,1
58,15,14
58,16,17
58,17,45
58,18,6
58,19,3
58,20,21
58,21,16
58,22,27
58,23,52
58,24,60
58,25,40
58,26,9
58,27,17
58,28,130
58,29,9
58,30,54
58,31,42
58,32,89
58,33,106
58,34,18
58,35,8
58,36,16
58,37,59
58,38,6
58,39,126
58,40,226
58,41,30
58,42,179
58,43,93
58,44,388
58,45,40
58,46,81
58,47,32
58,48,168
58,49,52
58,50,172
58,51,0
58,52,256
58,53,176
58,54,447
58,55,115
58,56,34
58,57,22
58,58,3461
58,59,28
58,60,1114
58,61,79
58,62,25
58,63,246
58,64,14
58,65,79
58,66,461
58,67,123
58,68,19
58,69,223
58,70,217
58,71,79
58,72,87
58,73,627
58,74,193
58,75,50
58,76,171
58,77,3
58,78,4
58,79,54
58,80,183
58,81,2
58,82,85
58,83,48
58,84,18
58,85,277
58,86,153
58,87,54
58,88,175
58,89,89
58,90,11
58,91,50
58,92,74
58,93,20
58,94,33
58,95,69
58,96,43
58,97,21
58,98,43
58,99,118
58,100,2
58,101,6
58,102,29
58,103,46
58,104,0
58,105,61
58,106,71
58,107,30
58,108,12
58,109,47
58,110,0
58,111,2
58,112,22
58,113,6
58,114,34
58,115,6
58,116,21
58,117,12
58,118,9
58,119,11
58,120,9
58,121,3
58,122,1
58,123,0
58,124,0
58,125,1
58,197,0
58,198,8
58,227,9
58,228,1
58,232,0
58,235,4
58,238,5
58,242,1
58,246,10
58,247,0
58,248,0
58,249,20
58,250,3
58,264,0
58,272,1
59,-2,2618
59,-1,43288
59,1,1
59,3,84
59,4,3
59,5,132
59,7,9
59,9,42
59,10,46
59,11,11
59,12,4
59,13,13
59,14,13
59,15,31
59,16,36
59,17,122
59,18,25
59,19,37
59,20,20
59,21,44
59,22,13
59,23,73
59,24,111
59,25,173
59,26,72
59,27,25
59,28,72
59,29,49
59,30,83
59,31,150
59,32,70
59,33,28
59,34,57
59,35,108
59,36,175
59,37,74
59,38,557
59,39,368
59,40,14
59,41,323
59,42,279
59,43,44
59,44,746
59,45,13
59,46,18
59,47,108
59,48,97
59,49,353
59,50,417
59,51,98
59,52,11
59,53,215
59,54,16
59,55,128
59,56,237
59,57,304
59,58,11
59,59,7281
59,60,57
59,61,161
59,62,1176
59,63,146
59,64,1322
59,65,11
59,66,862
59,67,313
59,68,152
59,69,885
59,70,127
59,71,316
59,72,25
59,73,24
59,74,143
59,75,423
59,76,307
59,77,273
59,78,289
59,79,2
59,80,476
59,81,17
59,82,15
59,83,394
59,84,192
59,85,633
59,86,317
59,87,23
59,88,367
59,89,86
59,90,87
59,91,9
59,92,104
59,93,86
59,94,132
59,95,200
59,96,22
59,97,46
59,98,62
59,99,215
59,100,63
59,101,67
59,102,10
59,103,165
59,104,55
59,105,114
59,106,169
59,107,58
59,108,81
59,109,114
59,110,22
59,111,18
59,112,49
59,113,20
59,114,59
59,115,24
59,116,47
59,117,16
59,118,25
59,119,49
59,120,18
59,121,17
59,122,13
59,123,2
59,124,1
59,125,13
59,187,5
59,198,6
59,213,5
59,216,4
59,219,11
59,227,13
59,228,13
59,235,7
59,238,161
59,242,6
59,246,1
59,247,3
59,248,5
59,249,99
59,250,20
59,264,18
59,271,26
59,272,63
59,276,30
60,-2,3000
60,-1,79456
60,1,11
60,2,3
60,3,168
60,4,1
60,5,402
60,6,7
60,7,9
60,8,11
60,9,24
60,10,90
60,11,5
60,12,25
60,13,62
60,14,18
60,15,82
60,16,97
60,17,172
60,18,28
60,19,35
60,20,71
60,21,65
60,22,60
60,23,175
60,24,200
60,25,160
60,26,82
60,27,54
60,28,420
60,29,71
60,30,200
60,31,198
60,32,295
60,33,270
60,34,41
60,35,18
60,36,130
60,37,243
60,38,72
60,39,543
60,40,352
60,41,123
60,42,586
60,43,248
60,44,1331
60,45,96
60,46,296
60,47,83
60,48,660
60,49,177
60,50,648
60,51,14
60,52,303
60,53,565
60,54,608
60,55,505
60,56,212
60,57,76
60,58,1061
60,59,101
60,60,14577
60,61,296
60,62,58
60,63,829
60,64,83
60,65,461
60,66,1815
60,67,490
60,68,91
60,69,921
60,70,1278
60,71,289
60,72,646
60,73,541
60,74,695
60,75,164
60,76,762
60,77,9
60,78,63
60,79,689
60,80,805
60,81,35
60,82,239
60,83,211
60,84,93
60,85,1146
60,86,670
60,87,292
60,88,730
60,89,496
60,90,11
60,91,350
60,92,264
60,93,89
60,94,210
60,95,254
60,96,127
60,97,95
60,98,83
60,99,431
60,100,17
60,101,49
60,102,153
60,103,206
60,104,11
60,105,218
60,106,260
60,107,55
60,108,85
60,109,134
60,110,18
60,111,0
60,112,62
60,113,34
60,114,108
60,115,21
60,116,91
60,117,40
60,118,29
60,119,51
60,120,24
60,121,26
60,122,7
60,123,7
60,124,3
60,125,18
60,187,3
60,197,1
60,198,3
60,213,2
60,219,2
60,227,11
60,228,8
60,235,2
60,238,79
60,242,1
60,246,10
60,249,101
60,250,2
60,264,1
60,271,7
60,272,26
60,276,5
61,-2,367
61,-1,10661
61,1,1
61,2,6
61,3,34
61,4,4
61,5,29
61,6,1
61,7,1
61,9,13
61,10,19
61,11,4
61,12,1
61,13,14
61,14,0
61,15,9
61,16,12
61,17,21
61,18,6
61,19,7
61,20,8
61,21,9
61,22,6
61,23,15
61,24,29
61,25,19
61,26,18
61,27,3
61,28,17
61,29,17
61,30,20
61,31,63
61,32,10
61,33,2
61,34,10
61,35,5
61,36,22
61,37,17
61,38,16
61,39,235
61,40,9
61,41,41
61,42,59
61,43,4
61,44,855
61,45,10
61,46,6
61,47,19
61,48,17
61,49,26
61,50,626
61,51,6
61,52,1
61,53,65
61,54,5
61,55,20
61,56,34
61,57,12
61,58,6
61,59,5
61,60,24
61,61,2680
61,62,3
61,63,16
61,64,9
61,65,10
61,66,411
61,67,73
61,68,22
61,69,118
61,70,12
61,71,36
61,72,3
61,73,12
61,74,24
61,75,16
61,76,115
61,77,4
61,78,6
61,79,5
61,80,102
61,81,5
61,82,5
61,83,9
61,84,9
61,85,165
61,86,87
61,87,8
61,88,95
61,89,18
61,90,2
61,91,6
61,92,17
61,93,11
61,94,28
61,95,20
61,96,2
61,97,2
61,98,9
61,99,39
61,100,8
61,101,24
61,102,7
61,103,15
61,104,2
61,105,14
61,106,15
61,107,6
61,108,5
61,109,7
61,110,6
61,111,3
61,112,10
61,113,9
61,114,13
61,115,8
61,116,13
61,117,8
61,118,1
61,119,10
61,120,2
61,121,1
61,122,2
61,123,1
61,125,1
61,197,1
61,198,2
61,213,0
61,219,0
61,227,1
61,228,0
61,232,0
61,238,27
61,242,3
61,246,1
61,247,1
61,248,5
61,249,23
61,250,6
61,264,1
61,271,0
61,272,4
62,-2,2068
62,-1,51208
62,3,137
62,5,147
62,7,17
62,8,0
62,9,60
62,10,81
62,11,11
62,12,1
62,13,23
62,14,9
62,15,53
62,16,66
62,17,149
62,18,28
62,19,51
62,20,39
62,21,48
62,22,25
62,23,94
62,24,113
62,25,136
62,26,86
62,27,21
62,28,97
62,29,61
62,30,121
62,31,186
62,32,93
62,33,28
62,34,86
62,35,274
62,36,227
62,37,78
62,38,536
62,39,442
62,40,19
62,41,315
62,42,360
62,43,34
62,44,945
62,45,13
62,46,24
62,47,148
62,48,77
62,49,415
62,50,640
62,51,348
62,52,18
62,53,284
62,54,34
62,55,157
62,56,306
62,57,333
62,58,17
62,59,1707
62,60,70
62,61,221
62,62,8572
62,63,190
62,64,674
62,65,31
62,66,1188
62,67,561
62,68,199
62,69,1248
62,70,112
62,71,406
62,72,28
62,73,37
62,74,181
62,75,564
62,76,428
62,77,734
62,78,245
62,79,11
62,80,846
62,81,12
62,82,9
62,83,574
62,84,257
62,85,836
62,86,387
62,87,27
62,88,565
62,89,96
62,90,119
62,91,31
62,92,158
62,93,108
62,94,180
62,95,292
62,96,17
62,97,36
62,98,16
62,99,313
62,100,81
62,101,65
62,102,15
62,103,177
62,104,36
62,105,144
62,106,169
62,107,124
62,108,88
62,109,119
62,110,20
62,111,18
62,112,56
62,113,12
62,114,58
62,115,48
62,116,35
62,117,31
62,118,33
62,119,50
62,120,6
62,121,24
62,122,4
62,123,9
62,124,3
62,125,7
62,187,1
62,198,1
62,213,4
62,216,13
62,219,11
62,227,17
62,228,11
62,232,3
62,235,4
62,238,337
62,242,12
62,246,16
62,247,14
62,248,1
62,249,99
62,250,13
62,264,22
62,271,30
62,272,75
62,276,48
63,-2,1074
63,-1,32367
63,1,3
63,2,0
63,3,79
63,4,0
63,5,157
63,6,1
63,7,2
63,9,15
63,10,33
63,11,9
63,12,7
63,13,14
63,14,8
63,15,37
63,16,13
63,17,74
63,18,9
63,19,7
63,20,12
63,21,19
63,22,33
63,23,77
63,24,87
63,25,30
63,26,30
63,27,21
63,28,128
63,29,24
63,30,84
63,31,59
63,32,104
63,33,83
63,34,19
63,35,4
63,36,52
63,37,61
63,38,22
63,39,273
63,40,70
63,41,27
63,42,185
63,43,91
63,44,592
63,45,25
63,46,66
63,47,32
63,48,871
63,49,83
63,50,293
63,51,6
63,52,42
63,53,284
63,54,69
63,55,528
63,56,75
63,57,23
63,58,53
63,59,19
63,60,277
63,61,125
63,62,10
63,63,5762
63,64,35
63,65,501
63,66,824
63,67,192
63,68,34
63,69,368
63,70,525
63,71,102
63,72,70
63,73,37
63,74,839
63,75,65
63,76,355
63,77,12
63,78,13
63,79,9
63,80,282
63,81,6
63,82,34
63,83,79
63,84,36
63,85,474
63,86,280
63,87,37
63,88,259
63,89,125
63,90,6
63,91,45
63,92,122
63,93,34
63,94,67
63,95,92
63,96,46
63,97,39
63,98,29
63,99,154
63,100,9
63,101,22
63,102,16
63,103,103
63,104,2
63,105,64
63,106,77
63,107,32
63,108,21
63,109,35
63,110,6
63,111,6
63,112,25
63,113,8
63,114,33
63,115,18
63,116,18
63,117,12
63,118,13
63,119,11
63,120,7
63,121,9
63,122,8
63,123,2
63,125,4
63,187,2
63,213,0
63,219,0
63,227,8
63,228,11
63,235,3
63,238,34
63,246,4
63,247,3
63,249,44
63,250,5
63,264,0
63,271,3
63,272,11
63,276,5
64,-2,1392
64,-1,43794
64,1,0
64,3,82
64,4,7
64,5,128
64,6,2
64,7,4
64,8,3
64,9,46
64,10,83
64,11,6
64,12,1
64,13,23
64,14,9
64,15,28
64,16,40
64,17,88
64,18,23
64,19,63
64,20,25
64,21,29
64,22,22
64,23,70
64,24,77
64,25,102
64,26,74
64,27,20
64,28,50
64,29,31
64,30,83
64,31,167
64,32,70
64,33,13
64,34,59
64,35,69
64,36,156
64,37,89
64,38,470
64,39,355
64,40,18
64,41,303
64,42,247
64,43,36
64,44,713
64,45,3
64,46,20
64,47,118
64,48,68
64,49,407
64,50,454
64,51,54
64,52,18
64,53,190
64,54,12
64,55,137
64,56,234
64,57,647
64,58,8
64,59,1094
64,60,91
64,61,179
64,62,278
64,63,131
64,64,7072
64,65,20
64,66,977
64,67,393
64,68,167
64,69,856
64,70,82
64,71,334
64,72,16
64,73,21
64,74,169
64,75,780
64,76,312
64,77,146
64,78,466
64,79,7
64,80,575
64,81,16
64,82,17
64,83,396
64,84,234
64,85,534
64,86,301
64,87,18
64,88,387
64,89,96
64,90,75
64,91,6
64,92,130
64,93,78
64,94,124
64,95,178
64,96,5
64,97,48
64,98,15
64,99,202
64,100,26
64,101,67
64,102,5
64,103,122
64,104,55
64,105,90
64,106,137
64,107,45
64,108,51
64,109,83
64,110,20
64,111,6
64,112,40
64,113,12
64,114,37
64,115,14
64,116,22
64,117,19
64,118,26
64,119,27
64,120,7
64,121,1
64,122,9
64,123,4
64,124,0
64,125,1
64,187,12
64,197,6
64,198,13
64,213,5
64,216,2
64,219,6
64,227,10
64,228,10
64,235,23
64,238,111
64,242,4
64,246,1
64,247,11
64,248,12
64,249,94
64,250,8
64,264,5
64,271,11
64,272,48
64,276,27
65,-2,378
65,-1,14238
65,1,1
65,2,0
65,3,39
65,4,0
65,5,63
65,6,0
65,7,3
65,8,0
65,9,1
65,10,11
65,11,0
65,12,2
65,13,5
65,14,8
65,15,21
65,16,7
65,17,32
65,18,1
65,19,5
65,20,14
65,21,10
65,22,9
65,23,19
65,24,31
65,25,32
65,26,9
65,27,10
65,28,60
65,29,16
65,30,48
65,31,39
65,32,48
65,33,44
65,34,14
65,35,7
65,36,19
65,37,14
65,38,2
65,39,117
65,40,48
65,41,21
65,42,80
65,43,51
65,44,219
65,45,19
65,46,55
65,47,21
65,48,224
65,49,29
65,50,144
65,51,0
65,52,28
65,53,114
65,54,40
65,55,88
65,56,26
65,57,12
65,58,67
65,59,9
65,60,396
65,61,51
65,62,4
65,63,613
65,64,9
65,65,1128
65,66,295
65,67,105
65,68,7
65,69,143
65,70,643
65,71,70
65,72,21
65,73,32
65,74,152
65,75,17
65,76,174
65,77,0
65,78,7
65,79,10
65,80,146
65,81,1
65,82,23
65,83,32
65,84,17
65,85,226
65,86,117
65,87,30
65,88,176
65,89,100
65,90,5
65,91,13
65,92,74
65,93,16
65,94,44
65,95,62
65,96,17
65,97,23
65,98,25
65,99,80
65,100,7
65,101,19
65,102,16
65,103,66
65,104,1
65,105,28
65,106,41
65,107,1
65,108,13
65,109,31
65,110,5
65,111,0
65,112,24
65,113,6
65,114,20
65,115,7
65,116,8
65,117,6
65,118,10
65,119,5
65,120,3
65,121,4
65,122,2
65,123,0
65,124,0
65,125,1
65,197,0
65,213,0
65,227,2
65,238,6
65,246,1
65,249,18
65,272,1
65,276,0
66,-2,1251
66,-1,37937
66,1,3
66,2,3
66,3,88
66,4,2
66,5,155
66,6,2
66,7,3
66,8,7
66,9,20
66,10,55
66,11,4
66,12,2
66,13,43
66,14,4
66,15,22
66,16,44
66,17,83
66,18,18
66,19,21
66,20,44
66,21,36
66,22,26
66,23,65
66,24,97
66,25,76
66,26,29
66,27,20
66,28,74
66,29,35
66,30,74
66,31,86
66,32,73
66,33,35
66,34,23
66,35,26
66,36,59
66,37,67
66,38,41
66,39,268
66,40,31
66,41,76
66,42,248
66,43,42
66,44,1567
66,45,11
66,46,26
66,47,42
66,48,91
66,49,72
66,50,466
66,51,11
66,52,21
66,53,873
66,54,22
66,55,183
66,56,103
66,57,36
66,58,24
66,59,32
66,60,82
66,61,312
66,62,36
66,63,186
66,64,25
66,65,26
66,66,12666
66,67,295
66,68,36
66,69,352
66,70,120
66,71,137
66,72,32
66,73,48
66,74,562
66,75,58
66,76,1202
66,77,14
66,78,23
66,79,22
66,80,466
66,81,19
66,82,14
66,83,63
66,84,20
66,85,671
66,86,344
66,87,39
66,88,429
66,89,92
66,90,13
66,91,19
66,92,88
66,93,40
66,94,77
66,95,84
66,96,5
66,97,32
66,98,23
66,99,160
66,100,12
66,101,33
66,102,8
66,103,89
66,104,15
66,105,72
66,106,92
66,107,54
66,108,31
66,109,70
66,110,12
66,111,17
66,112,37
66,113,21
66,114,32
66,115,57
66,116,45
66,117,31
66,118,11
66,119,27
66,120,10
66,121,17
66,122,12
66,123,7
66,124,0
66,125,8
66,187,7
66,213,4
66,219,3
66,227,2
66,228,6
66,232,1
66,235,2
66,238,35
66,242,4
66,246,5
66,247,3
66,249,35
66,250,11
66,264,2
66,271,2
66,272,3
66,276,2
67,-2,344
67,-1,16924
67,1,3
67,3,36
67,4,0
67,5,40
67,6,4
67,7,0
67,9,23
67,10,27
67,11,4
67,13,13
67,14,2
67,15,26
67,16,10
67,17,37
67,18,0
67,19,13
67,20,10
67,21,13
67,22,5
67,23,21
67,24,27
67,25,20
67,26,19
67,27,11
67,28,25
67,29,13
67,30,34
67,31,65
67,32,14
67,33,3
67,34,20
67,35,6
67,36,37
67,37,12
67,38,40
67,39,152
67,40,8
67,41,27
67,42,110
67,43,15
67,44,372
67,45,0
67,46,10
67,47,100
67,48,28
67,49,56
67,50,671
67,51,2
67,52,3
67,53,100
67,54,7
67,55,24
67,56,89
67,57,21
67,58,3
67,59,13
67,60,17
67,61,83
67,62,11
67,63,37
67,64,15
67,65,9
67,66,373
67,67,4850
67,68,28
67,69,319
67,70,31
67,71,426
67,72,6
67,73,0
67,74,56
67,75,24
67,76,144
67,77,4
67,78,8
67,79,7
67,80,967
67,81,7
67,82,6
67,83,48
67,84,14
67,85,235
67,86,124
67,87,3
67,88,142
67,89,34
67,90,7
67,91,11
67,92,32
67,93,24
67,94,52
67,95,31
67,96,7
67,97,15
67,98,6
67,99,40
67,100,5
67,101,19
67,102,5
67,103,30
67,104,9
67,105,25
67,106,26
67,107,16
67,108,3
67,109,30
67,110,7
67,111,4
67,112,10
67,113,2
67,114,10
67,115,5
67,116,14
67,117,3
67,118,5
67,119,13
67,120,0
67,121,11
67,122,1
67,123,0
67,125,1
67,213,0
67,227,3
67,228,0
67,232,0
67,235,6
67,238,14
67,242,1
67,246,1
67,247,2
67,248,0
67,249,17
67,250,2
67,264,0
67,271,0
67,272,8
67,276,0
68,-2,740
68,-1,28109
68,1,5
68,2,4
68,3,72
68,4,8
68,5,53
68,6,2
68,7,11
68,8,1
68,9,60
68,10,59
68,11,4
68,12,0
68,13,5
68,14,3
68,15,32
68,16,25
68,17,73
68,18,8
68,19,36
68,20,30
68,21,26
68,22,13
68,23,39
68,24,64
68,25,72
68,26,55
68,27,19
68,28,42
68,29,35
68,30,71
68,31,183
68,32,37
68,33,28
68,34,35
68,35,28
68,36,130
68,37,33
68,38,109
68,39,262
68,40,5
68,41,176
68,42,160
68,43,35
68,44,426
68,45,8
68,46,14
68,47,168
68,48,55
68,49,520
68,50,383
68,51,27
68,52,9
68,53,149
68,54,9
68,55,69
68,56,1180
68,57,475
68,58,13
68,59,73
68,60,34
68,61,105
68,62,69
68,63,76
68,64,122
68,65,11
68,66,515
68,67,298
68,68,3344
68,69,640
68,70,76
68,71,449
68,72,17
68,73,16
68,74,71
68,75,598
68,76,175
68,77,54
68,78,57
68,79,9
68,80,378
68,81,11
68,82,6
68,83,234
68,84,112
68,85,387
68,86,207
68,87,11
68,88,281
68,89,42
68,90,31
68,91,13
68,92,63
68,93,73
68,94,69
68,95,134
68,96,23
68,97,20
68,98,14
68,99,146
68,100,24
68,101,24
68,102,4
68,103,84
68,104,22
68,105,51
68,106,75
68,107,35
68,108,27
68,109,69
68,110,2
68,111,3
68,112,37
68,113,7
68,114,19
68,115,17
68,116,14
68,117,10
68,118,6
68,119,17
68,120,0
68,121,1
68,122,7
68,123,5
68,125,2
68,213,1
68,216,4
68,219,9
68,227,10
68,228,0
68,232,0
68,235,6
68,238,102
